State Abbreviation,Name,Release Year,High school graduation raw value,Unemployment raw value,Some college raw value,Ratio of population to mental health providers,Median household income raw value,Average Temperature,Average Precipitation,RUCC,Poor mental health days raw value,Crude Rate,high_school_treated,unemployment_treated,college_treated,mental_health_provider_treated,household_income_treated,temperature_treated,precipitation_treated
PA,Delaware County,2011,0.866,0.075,0.669,1015.0,64688.0,56.16666666666666,5.2316666666666665,1.0,3.6,11.8,1,1,1,1,1,0,0
PA,Erie County,2011,0.8290000000000001,0.09,0.534,2185.0,44006.0,48.65,4.93,2.0,3.7,13.5,1,0,0,0,0,1,0
PA,Fayette County,2011,0.7659999999999999,0.092,0.443,10235.0,34050.0,51.40000000000001,4.926666666666667,1.0,4.3,14.0,0,0,0,0,0,1,0
PA,Franklin County,2011,0.8490000000000001,0.081,0.454,8458.0,53686.0,53.54166666666666,4.461666666666667,3.0,2.2,11.9,1,0,0,0,1,1,0
PA,Huntingdon County,2011,1.0,0.106,0.376,4552.0,41568.0,51.88333333333333,4.7091666666666665,6.0,4.4,21.7,1,0,0,0,0,1,0
PA,Indiana County,2011,0.894,0.075,0.487,2189.0,41358.0,50.34166666666667,4.7775,4.0,3.0,15.8,1,1,0,0,0,1,0
PA,Lackawanna County,2011,0.8959999999999999,0.083,0.5870000000000001,2180.0,41880.0,48.26666666666667,5.746666666666666,2.0,3.5,12.6,1,0,0,0,0,1,0
PA,Lancaster County,2011,0.836,0.072,0.494,2458.0,55824.0,54.20833333333334,5.0825,2.0,3.4,12.2,1,1,0,0,1,1,0
PA,Lawrence County,2011,0.846,0.094,0.521,8232.0,41594.0,51.41666666666668,4.553333333333334,4.0,4.3,18.8,1,0,0,0,0,1,0
PA,Lebanon County,2011,0.8240000000000001,0.068,0.473,1989.0,52273.0,52.90833333333334,5.817499999999999,3.0,3.7,11.9,1,1,0,1,1,1,0
PA,Lehigh County,2011,0.83,0.088,0.601,1906.0,53894.0,52.79166666666666,5.626666666666666,2.0,3.2,13.6,1,0,0,1,1,1,0
PA,Luzerne County,2011,0.877,0.091,0.565,3321.0,41791.0,48.90000000000001,5.849166666666666,2.0,3.7,18.7,1,0,0,0,0,1,0
PA,Lycoming County,2011,0.779,0.089,0.537,3241.0,42005.0,49.175,5.7475,3.0,3.5,16.3,0,0,0,0,0,1,0
PA,Mercer County,2011,0.804,0.113,0.509,3241.0,40573.0,49.99166666666665,4.7250000000000005,2.0,3.9,16.3,0,0,0,0,0,1,0
PA,Monroe County,2011,0.825,0.091,0.5479999999999999,3378.0,56854.0,49.05833333333333,6.628333333333333,3.0,4.0,14.1,1,0,0,0,1,1,0
PA,Montgomery County,2011,0.898,0.067,0.743,587.0,77993.0,54.86666666666667,5.2425,1.0,3.0,15.6,1,1,1,1,1,1,0
PA,Northampton County,2011,0.888,0.085,0.62,2628.0,59771.0,52.15833333333333,6.150833333333334,2.0,3.8,10.1,1,0,1,0,1,1,0
PA,Northumberland County,2011,0.815,0.098,0.411,7017.0,40265.0,50.98333333333333,6.155833333333334,4.0,3.5,22.2,0,0,0,0,0,1,0
PA,Philadelphia County,2011,0.5770000000000001,0.1,0.525,1628.0,37090.0,56.475000000000016,5.164166666666668,1.0,4.4,10.9,0,0,0,1,0,0,0
PA,Schuylkill County,2011,0.836,0.1,0.438,8175.0,42705.0,50.50000000000002,6.192500000000003,4.0,3.9,16.3,1,0,0,0,0,1,0
PA,Susquehanna County,2011,0.831,0.086,0.436,5112.0,43467.0,47.875,5.624166666666667,6.0,4.0,23.2,1,0,0,0,0,1,0
PA,Venango County,2011,0.856,0.088,0.454,4193.0,40757.0,49.50833333333333,4.723333333333335,4.0,3.2,20.1,1,0,0,0,0,1,0
PA,Washington County,2011,0.855,0.077,0.632,4699.0,50791.0,52.28333333333333,4.309166666666667,1.0,3.6,15.4,1,1,1,0,1,1,0
PA,Wayne County,2011,0.8140000000000001,0.075,0.485,4661.0,45736.0,47.93333333333334,5.759166666666666,6.0,4.4,30.6,0,1,0,0,0,1,0
PA,Westmoreland County,2011,0.883,0.079,0.625,3858.0,46994.0,51.70833333333334,4.546666666666667,1.0,3.7,15.1,1,0,1,0,0,1,0
PA,York County,2011,0.826,0.0819999999999999,0.524,3608.0,56848.0,54.00833333333333,5.096666666666667,2.0,3.6,12.1,1,0,0,0,1,1,0
RI,Kent County,2011,0.7809999999999999,0.107,0.6659999999999999,2765.0,63309.0,51.55,4.9025,1.0,3.8,10.9,0,0,1,0,1,1,0
RI,Providence County,2011,0.7609999999999999,0.121,0.5670000000000001,1188.0,46997.0,51.19999999999999,5.130000000000001,1.0,3.6,8.8,0,0,0,1,0,1,0
RI,Washington County,2011,0.8590000000000001,0.09,0.7170000000000001,2046.0,71056.0,51.9,4.456666666666666,1.0,3.3,11.9,1,0,1,1,1,1,0
SC,Aiken County,2011,0.6609999999999999,0.097,0.55,19325.0,43895.0,64.46666666666665,3.234166666666667,2.0,3.8,14.2,0,0,0,0,0,0,1
SC,Anderson County,2011,0.742,0.126,0.534,12196.0,44747.0,62.475,3.2458333333333336,2.0,3.9,19.1,0,0,0,0,0,0,1
SC,Beaufort County,2011,0.691,0.088,0.62,9510.0,55897.0,67.35,2.85,3.0,3.0,8.5,0,0,1,0,1,0,1
SC,Berkeley County,2011,0.6729999999999999,0.107,0.514,14132.0,49414.0,66.01666666666667,2.9491666666666667,2.0,3.5,11.4,0,0,0,0,1,0,1
SC,Charleston County,2011,0.7340000000000001,0.091,0.688,2107.0,50213.0,66.675,2.8833333333333333,2.0,3.2,14.5,0,0,1,0,1,0,1
SC,Cherokee County,2011,0.789,0.1639999999999999,0.382,54629.0,37436.0,60.91666666666666,3.8141666666666665,4.0,3.2,25.1,0,0,0,0,0,0,0
SC,Dorchester County,2011,0.716,0.102,0.5820000000000001,42610.0,60254.0,66.10833333333333,2.8725,2.0,3.8,13.6,0,0,0,0,1,0,1
SC,Florence County,2011,0.6659999999999999,0.118,0.53,14819.0,40997.0,64.56666666666666,3.015,3.0,3.5,10.9,0,0,0,0,0,0,1
SC,Greenville County,2011,0.765,0.102,0.599,8853.0,48147.0,61.28333333333334,4.053333333333334,2.0,3.3,16.3,0,0,0,0,0,0,0
SC,Horry County,2011,0.752,0.122,0.5379999999999999,18485.0,42515.0,64.45833333333333,3.08,2.0,3.6,21.8,0,0,0,0,0,0,1
SC,Lancaster County,2011,0.755,0.179,0.4270000000000001,37936.0,39898.0,62.15833333333334,3.3041666666666667,1.0,5.0,19.3,0,0,0,0,0,0,1
SC,Laurens County,2011,0.68,0.12,0.428,69938.0,40432.0,62.5,3.0774999999999992,2.0,5.0,19.6,0,0,0,0,0,0,1
SC,Lexington County,2011,0.773,0.084,0.628,7136.0,52515.0,64.12500000000001,3.231666666666668,2.0,3.0,14.3,0,0,1,0,1,0,1
SC,Pickens County,2011,0.726,0.108,0.545,29381.0,41577.0,60.92499999999999,4.2125,2.0,4.3,15.1,0,0,0,0,0,0,0
SC,Richland County,2011,0.701,0.096,0.6990000000000001,3028.0,49653.0,64.68333333333335,3.2825,2.0,3.4,9.0,0,0,1,0,1,0,1
SC,Spartanburg County,2011,0.794,0.124,0.529,21732.0,45000.0,61.70833333333334,3.581666666666667,2.0,3.8,15.4,0,0,0,0,0,0,0
SC,Sumter County,2011,0.809,0.13,0.546,14902.0,38167.0,64.64166666666667,3.1716666666666664,3.0,3.4,9.3,0,0,0,0,0,0,1
SC,York County,2011,0.7879999999999999,0.142,0.603,22003.0,51636.0,61.50833333333333,3.5883333333333334,1.0,2.9,14.8,0,0,1,0,1,0,0
SD,Minnehaha County,2011,0.8240000000000001,0.048,0.654,2607.0,55138.0,45.39166666666666,2.083333333333333,3.0,2.6,19.2,1,1,1,0,1,1,1
SD,Pennington County,2011,0.723,0.047,0.68,2671.0,46887.0,45.15,1.7591666666666663,3.0,2.9,16.6,0,1,1,0,0,1,1
TN,Anderson County,2011,0.7559999999999999,0.099,0.485,9273.0,44193.0,58.15833333333333,5.984166666666668,2.0,3.5,18.6,0,0,0,0,0,0,0
TN,Blount County,2011,0.782,0.099,0.524,17375.0,47225.0,59.175,5.153333333333333,2.0,2.7,12.9,0,0,0,0,0,0,0
TN,Bradley County,2011,0.701,0.096,0.541,19329.0,40532.0,60.15833333333334,5.511666666666668,3.0,4.0,12.0,0,0,0,0,0,0,0
TN,Claiborne County,2011,0.677,0.121,0.384,15645.0,31866.0,56.54166666666666,5.5275,6.0,4.7,31.2,0,0,0,0,0,0,0
TN,Coffee County,2011,0.952,0.108,0.429,10435.0,41072.0,58.56666666666666,5.450833333333335,4.0,3.8,22.7,1,0,0,0,0,0,0
TN,Davidson County,2011,0.6579999999999999,0.089,0.645,3854.0,46413.0,59.63333333333335,4.569999999999999,1.0,2.9,11.8,0,0,1,0,0,0,0
TN,Dickson County,2011,0.843,0.11,0.448,47915.0,44572.0,58.79999999999999,4.5875,1.0,4.0,22.0,1,0,0,0,0,0,0
TN,Greene County,2011,0.8390000000000001,0.159,0.361,33045.0,35859.0,57.98333333333333,4.329166666666667,4.0,3.4,14.5,1,0,0,0,0,0,0
TN,Hamblen County,2011,0.653,0.127,0.459,8931.0,41324.0,58.54999999999999,4.721666666666667,3.0,4.7,19.1,0,0,0,0,0,0,0
TN,Hamilton County,2011,0.687,0.091,0.62,7770.0,47574.0,60.09166666666667,5.458333333333335,2.0,3.1,16.4,0,0,1,0,0,0,0
TN,Henry County,2011,0.758,0.134,0.384,10584.0,36471.0,59.28333333333333,5.848333333333334,7.0,3.2,34.0,0,0,0,0,0,0,0
TN,Jefferson County,2011,0.774,0.127,0.454,51323.0,36815.0,59.06666666666667,4.7125,3.0,4.1,23.1,0,0,0,0,0,0,0
TN,Knox County,2011,0.762,0.08,0.674,7067.0,45922.0,59.41666666666668,5.325833333333333,2.0,3.1,17.2,0,0,1,0,0,0,0
TN,Lawrence County,2011,0.743,0.155,0.424,41060.0,35634.0,58.975,4.984166666666667,6.0,3.5,26.2,0,0,0,0,0,0,0
TN,McMinn County,2011,0.826,0.14,0.414,52574.0,40529.0,59.825,5.4875,4.0,4.1,21.0,1,0,0,0,0,0,0
TN,Madison County,2011,0.687,0.107,0.579,13818.0,43168.0,60.63333333333335,5.2725,3.0,2.9,11.2,0,0,0,0,0,0,0
TN,Montgomery County,2011,0.7929999999999999,0.089,0.648,19437.0,47716.0,59.12500000000001,5.329999999999999,2.0,3.4,12.5,0,0,1,0,0,0,0
TN,Putnam County,2011,0.7829999999999999,0.097,0.523,14274.0,36398.0,57.75833333333333,5.770833333333332,4.0,2.8,13.7,0,0,0,0,0,0,0
TN,Robertson County,2011,0.773,0.103,0.446,32712.0,48055.0,58.875,4.844166666666667,1.0,2.6,16.5,0,0,0,0,0,0,0
TN,Rutherford County,2011,0.8440000000000001,0.097,0.619,19259.0,54335.0,59.475,4.956666666666666,1.0,3.2,9.7,1,0,1,0,1,0,0
TN,Sevier County,2011,0.659,0.108,0.433,85361.0,40378.0,57.475,5.439166666666666,4.0,3.2,11.0,0,0,0,0,0,0,0
TN,Shelby County,2011,0.637,0.101,0.599,7789.0,45722.0,62.37499999999999,5.244166666666667,1.0,2.9,9.8,0,0,0,0,0,0,0
TN,Sullivan County,2011,0.7120000000000001,0.089,0.551,15404.0,41115.0,57.34166666666667,3.986666666666668,2.0,3.7,10.8,0,0,0,0,0,0,0
TN,Sumner County,2011,0.838,0.099,0.5820000000000001,25951.0,55305.0,58.93333333333333,4.713333333333332,1.0,3.7,11.6,1,0,0,0,1,0,0
TN,Washington County,2011,0.835,0.088,0.61,2243.0,42571.0,57.64166666666667,4.1825,3.0,3.8,14.5,1,0,1,0,0,0,0
TN,Williamson County,2011,,0.076,0.787,3916.0,93166.0,59.03333333333334,4.5441666666666665,1.0,1.9,10.1,0,1,1,0,1,0,0
TX,Anderson County,2011,0.748,0.088,0.362,5155.0,45551.0,67.85833333333333,2.330833333333333,7.0,3.5,18.9,0,0,0,0,0,0,1
TX,Angelina County,2011,0.7929999999999999,0.083,0.487,7531.0,37782.0,68.31666666666666,2.939166666666667,5.0,4.1,19.5,0,0,0,0,0,0,1
TX,Bastrop County,2011,0.685,0.078,0.495,5245.0,52129.0,70.3,1.5675,1.0,3.3,16.0,0,0,0,0,1,0,1
TX,Bell County,2011,0.706,0.067,0.634,3104.0,49448.0,68.99166666666666,1.623333333333333,2.0,2.8,14.9,0,1,1,0,1,0,1
TX,Bexar County,2011,0.7340000000000001,0.068,0.574,2370.0,45794.0,71.225,1.3066666666666666,1.0,3.5,10.5,0,1,0,0,0,0,1
TX,Bowie County,2011,0.804,0.067,0.507,4633.0,39531.0,65.525,2.99,3.0,4.5,20.5,0,1,0,0,0,0,1
TX,Brazoria County,2011,0.76,0.081,0.608,5684.0,63959.0,71.62499999999999,1.9933333333333327,1.0,2.4,13.8,0,0,1,0,1,0,1
TX,Brazos County,2011,0.777,0.054,0.627,1860.0,38592.0,70.00833333333333,1.808333333333333,3.0,2.9,8.1,0,1,1,1,0,0,1
TX,Cameron County,2011,0.63,0.099,0.43,11446.0,30950.0,75.62499999999999,1.1091666666666666,2.0,3.1,4.4,0,0,0,0,0,0,1
TX,Cherokee County,2011,0.625,0.09,0.354,1786.0,35906.0,67.85833333333333,2.335,6.0,3.5,21.6,0,0,0,1,0,0,1
TX,Collin County,2011,0.897,0.073,0.785,3129.0,81875.0,65.97500000000001,2.3283333333333336,1.0,2.7,11.3,1,1,1,0,1,0,1
TX,Comal County,2011,0.905,0.062,0.6609999999999999,3146.0,61393.0,70.25833333333333,1.525,1.0,2.5,15.2,1,1,1,0,1,0,1
TX,Coryell County,2011,0.768,0.084,0.584,18266.0,48308.0,68.41666666666666,1.7383333333333333,2.0,3.8,17.0,0,0,0,0,0,0,1
TX,Dallas County,2011,0.642,0.0819999999999999,0.495,2744.0,47155.0,67.74166666666667,2.2641666666666667,1.0,3.1,9.5,0,0,0,0,0,0,1
TX,Denton County,2011,0.795,0.072,0.715,3286.0,73678.0,66.825,2.31,1.0,2.7,9.9,0,1,1,0,1,0,1
TX,Ector County,2011,0.588,0.0819999999999999,0.447,8745.0,46868.0,66.475,0.34,3.0,4.1,10.0,0,0,0,0,0,0,1
TX,Ellis County,2011,0.8190000000000001,0.08,0.518,14791.0,63500.0,67.975,2.160833333333333,1.0,2.7,11.2,0,0,0,0,1,0,1
TX,El Paso County,2011,0.687,0.09,0.535,7692.0,36519.0,64.49999999999999,0.4933333333333334,2.0,3.2,6.1,0,0,0,0,0,0,1
TX,Fort Bend County,2011,0.86,0.072,0.679,4035.0,83968.0,71.60000000000002,1.9491666666666667,1.0,3.0,7.7,1,1,1,0,1,0,1
TX,Galveston County,2011,0.711,0.0819999999999999,0.625,2290.0,57950.0,71.34166666666667,2.0575,1.0,3.2,15.6,0,0,1,0,1,0,1
TX,Grayson County,2011,0.7759999999999999,0.081,0.561,3960.0,45669.0,65.49166666666666,2.3375,3.0,5.5,28.0,0,0,0,0,0,0,1
TX,Gregg County,2011,0.7390000000000001,0.072,0.56,4707.0,45792.0,67.36666666666666,2.5933333333333333,3.0,2.8,12.3,0,1,0,0,0,0,1
TX,Guadalupe County,2011,0.909,0.065,0.573,6519.0,61979.0,71.16666666666667,1.4991666666666663,1.0,3.3,11.8,1,1,0,0,1,0,1
TX,Hardin County,2011,0.795,0.088,0.477,17468.0,50477.0,68.77499999999999,2.9683333333333337,2.0,3.9,18.2,0,0,0,0,1,0,1
TX,Harris County,2011,0.6679999999999999,0.076,0.523,2975.0,52391.0,71.08333333333334,1.9258333333333333,1.0,3.0,10.1,0,1,0,0,1,0,1
TX,Harrison County,2011,0.78,0.0819999999999999,0.485,12755.0,45016.0,67.35000000000001,2.7125,4.0,4.3,22.6,0,0,0,0,0,0,1
TX,Hays County,2011,0.833,0.066,0.638,2264.0,57410.0,69.94166666666666,1.5108333333333333,1.0,3.7,14.7,1,1,1,0,1,0,1
TX,Henderson County,2011,0.777,0.0819999999999999,0.465,9845.0,40145.0,67.38333333333334,2.49,4.0,3.9,20.3,0,0,0,0,0,0,1
TX,Hidalgo County,2011,0.652,0.106,0.405,10765.0,30513.0,75.91666666666667,0.8599999999999999,2.0,3.0,4.7,0,0,0,0,0,0,1
TX,Hood County,2011,0.812,0.071,0.532,10145.0,58205.0,67.32499999999999,1.9383333333333328,1.0,3.1,19.4,0,1,0,0,1,0,1
TX,Hunt County,2011,0.7490000000000001,0.0819999999999999,0.463,4839.0,45396.0,66.2,2.525,1.0,2.8,17.3,0,0,0,0,0,0,1
TX,Jefferson County,2011,0.63,0.097,0.505,4249.0,44155.0,69.74166666666666,2.8025,2.0,4.1,11.1,0,0,0,0,0,0,1
TX,Johnson County,2011,0.745,0.0819999999999999,0.468,25648.0,53819.0,67.86666666666666,1.9433333333333327,1.0,5.3,9.2,0,0,0,0,1,0,1
TX,Kaufman County,2011,0.728,0.083,0.4970000000000001,6275.0,58497.0,67.19166666666666,2.395833333333333,1.0,3.7,11.4,0,0,0,0,1,0,1
TX,Kerr County,2011,0.695,0.058,0.4320000000000001,1653.0,42406.0,67.26666666666665,1.038333333333333,4.0,4.2,24.2,0,1,0,1,0,0,1
TX,Liberty County,2011,0.713,0.101,0.404,18834.0,48374.0,69.825,2.374166666666667,1.0,5.7,14.5,0,0,0,0,1,0,1
TX,Lubbock County,2011,0.755,0.053,0.594,2308.0,44389.0,62.55,0.5216666666666666,2.0,3.2,13.4,0,1,0,0,0,0,1
TX,McLennan County,2011,0.75,0.067,0.535,2456.0,40223.0,68.85833333333333,2.125833333333333,2.0,3.9,12.6,0,1,0,0,0,0,1
TX,Matagorda County,2011,0.612,0.103,0.422,37038.0,40578.0,71.64166666666667,1.8383333333333327,4.0,3.4,27.2,0,0,0,0,0,0,1
TX,Midland County,2011,0.6940000000000001,0.056,0.5579999999999999,5616.0,56320.0,66.41666666666667,0.3933333333333333,3.0,2.8,15.7,0,1,0,0,1,0,1
TX,Montgomery County,2011,0.818,0.07,0.59,4792.0,65801.0,70.29166666666667,2.0108333333333333,1.0,4.0,18.0,0,1,0,0,1,0,1
TX,Nueces County,2011,0.7020000000000001,0.069,0.532,3444.0,45371.0,73.52499999999998,0.9608333333333332,2.0,3.5,11.7,0,1,0,0,0,0,1
TX,Orange County,2011,0.741,0.099,0.495,82871.0,48568.0,69.01666666666667,2.9416666666666664,2.0,5.9,18.2,0,0,0,0,1,0,1
TX,Parker County,2011,0.7909999999999999,0.077,0.514,16008.0,61151.0,66.58333333333334,2.0258333333333334,1.0,3.4,21.9,0,1,0,0,1,0,1
TX,Potter County,2011,0.696,0.061,0.463,3563.0,36988.0,59.78333333333334,0.6725,2.0,3.7,15.5,0,1,0,0,0,0,1
TX,Randall County,2011,0.745,0.046,0.685,10390.0,57221.0,59.325,0.6733333333333335,2.0,2.9,18.6,0,1,1,0,1,0,1
TX,Smith County,2011,0.72,0.076,0.5539999999999999,2756.0,47027.0,66.95833333333334,2.4175,3.0,3.3,15.5,0,1,0,0,0,0,1
TX,Tarrant County,2011,0.721,0.077,0.5870000000000001,4476.0,56265.0,67.86666666666667,2.0900000000000003,1.0,3.1,10.5,0,1,0,0,1,0,1
TX,Taylor County,2011,0.727,0.057,0.59,3247.0,41232.0,66.53333333333333,0.9783333333333334,3.0,5.3,13.5,0,1,0,0,0,0,1
TX,Tom Green County,2011,0.74,0.065,0.546,2238.0,42505.0,66.925,0.8266666666666668,3.0,2.5,15.2,0,1,0,0,0,0,1
TX,Travis County,2011,0.7,0.067,0.6920000000000001,1374.0,55650.0,69.875,1.5091666666666663,1.0,3.2,10.1,0,1,1,1,1,0,1
TX,Van Zandt County,2011,0.795,0.07,0.445,17377.0,42802.0,66.9,2.4450000000000003,6.0,3.5,30.4,0,1,0,0,0,0,1
TX,Victoria County,2011,0.585,0.071,0.542,2992.0,46104.0,72.20000000000002,1.3541666666666663,3.0,4.2,12.6,0,1,0,0,0,0,1
TX,Walker County,2011,0.716,0.07,0.37,2118.0,38244.0,69.625,1.9433333333333327,4.0,3.6,16.1,0,1,0,0,0,0,1
TX,Webb County,2011,0.698,0.087,0.472,12418.0,36537.0,74.51666666666667,0.8416666666666668,2.0,2.9,4.7,0,0,0,0,0,0,1
TX,Wichita County,2011,0.763,0.076,0.55,2322.0,44392.0,66.09166666666668,1.25,3.0,2.7,17.6,0,1,0,0,0,0,1
TX,Williamson County,2011,0.84,0.074,0.706,4074.0,69745.0,69.22500000000001,1.4941666666666666,1.0,2.6,9.7,1,1,1,0,1,0,1
TX,Wood County,2011,0.815,0.08,0.38,21379.0,41529.0,66.5,2.4450000000000003,6.0,4.2,26.2,0,0,0,0,0,0,1
UT,Box Elder County,2011,0.94,0.073,0.5920000000000001,12265.0,53678.0,46.64166666666666,1.045,2.0,3.1,23.9,1,1,0,0,1,1,1
UT,Cache County,2011,0.933,0.049,0.7190000000000001,1472.0,50023.0,42.65833333333333,2.7675,3.0,2.7,13.9,1,1,1,1,1,1,1
UT,Davis County,2011,0.921,0.059,0.726,4539.0,67004.0,48.07500000000001,2.544166666666667,2.0,3.0,9.6,1,1,1,0,1,1,1
UT,Iron County,2011,0.857,0.079,0.621,4419.0,45206.0,47.975,1.2416666666666665,4.0,3.3,32.1,1,0,1,0,0,1,1
UT,Salt Lake County,2011,0.855,0.063,0.645,1423.0,59168.0,47.80833333333333,2.183333333333333,1.0,3.3,20.0,1,1,1,1,1,1,1
UT,Utah County,2011,0.903,0.062,0.757,2007.0,59701.0,45.45000000000001,1.7458333333333331,2.0,3.1,14.1,1,1,1,1,1,1,1
UT,Washington County,2011,0.913,0.088,0.604,4377.0,50389.0,55.09999999999999,0.9916666666666668,3.0,3.1,22.6,1,0,1,0,1,1,1
UT,Weber County,2011,0.812,0.076,0.58,4207.0,51413.0,44.8,2.7100000000000004,2.0,3.5,17.5,0,1,0,0,1,1,1
VT,Bennington County,2011,0.828,0.08,0.5670000000000001,1012.0,45029.0,44.38333333333333,5.430833333333332,6.0,3.7,38.0,1,0,0,1,0,1,0
VT,Chittenden County,2011,0.895,0.059,0.759,531.0,61230.0,45.79166666666666,4.6366666666666685,3.0,2.9,13.9,1,1,1,1,1,1,0
VT,Washington County,2011,0.946,0.066,0.627,772.0,52832.0,43.58333333333334,4.869166666666667,4.0,3.0,20.1,1,1,1,1,1,1,0
VT,Windham County,2011,0.966,0.066,0.597,792.0,46546.0,45.40833333333333,5.703333333333332,7.0,3.4,24.9,1,1,0,1,0,1,0
VT,Windsor County,2011,0.8440000000000001,0.061,0.608,979.0,52611.0,44.725,4.99,7.0,3.3,19.4,1,1,1,1,1,1,0
VA,Albemarle County,2011,0.763,0.051,0.758,539.0,66606.0,57.175,4.224166666666666,3.0,2.5,11.9,0,1,1,1,1,0,0
VA,Arlington County,2011,0.735,0.042,0.86,1266.0,97871.0,57.80833333333334,4.073333333333334,1.0,2.4,7.9,0,1,1,1,1,0,0
VA,Augusta County,2011,0.7929999999999999,0.066,0.412,3590.0,52341.0,54.08333333333334,4.028333333333333,3.0,3.2,19.0,0,1,0,0,1,1,0
VA,Bedford County,2011,0.79,0.065,0.5820000000000001,3323.0,54715.0,57.10833333333333,3.724166666666666,2.0,3.8,13.2,0,1,0,0,1,0,0
VA,Campbell County,2011,0.738,0.072,0.5479999999999999,5875.0,43055.0,57.23333333333332,3.470833333333333,2.0,3.0,18.2,0,1,0,0,0,0,1
VA,Chesterfield County,2011,0.855,0.066,0.68,1608.0,71327.0,59.60833333333333,3.8816666666666673,1.0,3.3,12.5,1,1,1,1,1,0,0
VA,Fairfax County,2011,0.857,0.047,0.784,1538.0,107075.0,57.43333333333334,3.965,1.0,2.2,8.2,1,1,1,1,1,0,0
VA,Fauquier County,2011,0.884,0.053,0.5920000000000001,4483.0,81359.0,56.225,3.795,1.0,3.4,18.1,1,1,0,0,1,0,0
VA,Frederick County,2011,0.7609999999999999,0.075,0.5529999999999999,5675.0,61295.0,54.23333333333333,3.9133333333333336,3.0,3.1,16.3,0,1,0,0,1,1,0
VA,Gloucester County,2011,0.708,0.059,0.531,3224.0,56922.0,60.29166666666666,4.269166666666666,1.0,3.3,35.2,0,1,0,0,1,0,0
VA,Hanover County,2011,0.867,0.065,0.691,1915.0,77935.0,59.06666666666667,4.0633333333333335,1.0,3.2,14.0,1,1,1,1,1,0,0
VA,Henrico County,2011,0.746,0.068,0.72,1557.0,61300.0,59.73333333333335,4.031666666666666,1.0,3.2,12.5,0,1,1,1,1,0,0
VA,Henry County,2011,0.6709999999999999,0.141,0.454,13848.0,33479.0,58.20833333333334,3.7775,4.0,5.3,26.2,0,0,0,0,0,0,0
VA,Loudoun County,2011,0.953,0.046,0.83,2872.0,111582.0,55.90833333333333,3.963333333333333,1.0,2.5,11.9,1,1,1,0,1,0,0
VA,Montgomery County,2011,0.762,0.069,0.7,1701.0,43176.0,54.79166666666666,3.853333333333333,3.0,3.7,13.7,0,1,1,1,0,1,0
VA,Page County,2011,0.738,0.119,0.332,12080.0,41120.0,54.15000000000001,4.009166666666666,6.0,3.7,45.8,0,0,0,0,0,1,0
VA,Prince William County,2011,0.7490000000000001,0.054,0.662,5085.0,87973.0,57.39166666666667,3.9250000000000007,1.0,3.2,6.7,0,1,1,0,1,0,0
VA,Roanoke County,2011,0.8859999999999999,0.058,0.695,1117.0,60032.0,56.25833333333333,3.943333333333333,2.0,3.5,15.1,1,1,1,1,1,0,0
VA,Rockingham County,2011,0.805,0.058,0.462,3721.0,53036.0,53.825,4.1675,3.0,3.1,18.2,0,1,0,0,1,1,0
VA,Spotsylvania County,2011,0.8109999999999999,0.054,0.619,3334.0,77461.0,57.69166666666666,4.2025,1.0,2.9,9.6,0,1,1,0,1,0,0
VA,Stafford County,2011,0.8690000000000001,0.053,0.682,5550.0,87145.0,57.774999999999984,4.099166666666666,1.0,3.4,7.6,1,1,1,0,1,0,0
VA,Washington County,2011,0.794,0.085,0.599,2646.0,41594.0,55.30833333333334,4.045833333333333,2.0,4.4,20.1,0,0,0,0,0,1,0
VA,Wise County,2011,0.7609999999999999,0.07,0.41,13908.0,32758.0,54.04999999999999,5.2275,7.0,6.0,26.6,0,1,0,0,0,1,0
VA,York County,2011,0.872,0.053,0.799,2362.0,78920.0,60.75,4.175000000000002,1.0,2.6,19.7,1,1,1,0,1,0,0
VA,Alexandria city,2011,0.637,0.047,0.797,1079.0,82487.0,58.29166666666668,4.099166666666667,1.0,2.3,13.1,0,1,1,1,1,0,0
VA,Chesapeake city,2011,0.782,0.063,0.6629999999999999,4237.0,67082.0,60.99166666666665,3.8775,1.0,2.5,12.0,0,1,1,0,1,0,0
VA,Newport News city,2011,0.6759999999999999,0.076,0.638,4025.0,48849.0,61.175,3.9816666666666674,1.0,3.8,11.1,0,1,1,0,1,0,0
VA,Norfolk city,2011,0.507,0.084,0.58,1738.0,40380.0,61.65,3.814166666666667,1.0,3.4,10.3,0,0,0,1,0,0,0
VA,Richmond city,2011,0.508,0.095,0.615,1009.0,36968.0,59.66666666666666,3.980833333333333,1.0,3.3,15.0,0,0,1,1,0,0,0
VA,Roanoke city,2011,0.496,0.086,0.5529999999999999,1644.0,37029.0,57.71666666666666,3.81,2.0,3.7,18.6,0,0,0,1,0,0,0
VA,Suffolk city,2011,0.691,0.066,0.613,3297.0,57573.0,60.75,4.047499999999999,1.0,2.8,16.5,0,1,1,0,1,0,0
VA,Virginia Beach city,2011,0.722,0.059,0.703,1887.0,64979.0,61.26666666666666,3.6841666666666666,1.0,3.2,15.4,0,1,1,1,1,0,0
WA,Benton County,2011,0.815,0.067,0.6,6075.0,56458.0,51.25,0.5466666666666666,2.0,3.2,14.4,0,1,0,0,1,1,1
WA,Chelan County,2011,0.778,0.076,0.51,5093.0,45092.0,41.61666666666667,3.3283333333333336,3.0,2.8,24.6,0,1,0,0,0,1,1
